sim,n_respondents,pct_categories_met,mean_time,pct_over_budget,min_qualified,total_assignments
3,2500,1.2987012987012987,354.703695843376,19.16,30,20355
3,3000,12.987012987012985,356.40381589028334,19.2,36,24440
3,3500,24.675324675324674,355.910182713,18.97142857142857,40,28534
3,4000,36.36363636363637,355.43206997747495,18.7,48,32623
3,4500,44.15584415584416,355.6826531445822,18.777777777777775,53,36756
3,5000,55.84415584415584,355.442398296084,18.6,62,40860
3,5500,70.12987012987013,355.03092239446187,18.436363636363637,71,44989
3,6000,81.81818181818183,355.53919185463667,18.46666666666667,77,49131
3,6500,83.11688311688312,355.2857782414076,18.323076923076922,81,53282
3,7000,88.31168831168831,355.60819612330863,18.45714285714286,85,57352
3,7500,92.20779220779221,355.9081257867106,18.53333333333333,91,61419
3,8000,93.5064935064935,355.1030149795475,18.4,96,65513
3,8500,96.1038961038961,354.32202224118237,18.282352941176473,104,69596
3,9000,97.40259740259741,353.88842621039,18.177777777777777,112,73691
3,9500,97.40259740259741,353.9167990583,18.16842105263158,122,77753
3,10000,98.7012987012987,354.203462932049,18.22,134,81834
3,10500,98.7012987012987,354.59234021075906,18.304761904761904,138,85958
3,11000,98.7012987012987,354.14914054177547,18.28181818181818,147,89996
3,11500,98.7012987012987,354.2206829323696,18.321739130434782,154,94082
3,12000,98.7012987012987,354.1120770916242,18.375,161,98169
4,2000,0.0,362.22572777767004,19.15,27,16285
4,2500,3.896103896103896,360.060498225328,18.92,35,20358
4,3000,11.688311688311687,360.00494079169334,19.0,44,24405
4,3500,23.376623376623375,360.3052921809,19.057142857142857,51,28474
4,4000,38.961038961038966,358.59434406029754,18.525,60,32510
4,4500,46.75324675324675,358.9792916752933,18.73333333333333,64,36649
4,5000,59.74025974025974,358.673077782986,18.7,73,40717
4,5500,71.42857142857143,359.7560066737236,18.763636363636362,78,44802
4,6000,80.51948051948052,359.2757993659817,18.46666666666667,85,48933
4,6500,83.11688311688312,358.5224155622431,18.584615384615386,91,53029
4,7000,87.01298701298701,358.5799116379814,18.771428571428572,101,57184
4,7500,90.9090909090909,358.9919634898053,19.093333333333334,108,61245
4,8000,92.20779220779221,358.4252484950413,18.862499999999997,115,65317
4,8500,97.40259740259741,358.05907180072586,18.811764705882354,125,69361
4,9000,97.40259740259741,358.12842321369334,18.922222222222224,129,73396
4,9500,97.40259740259741,358.1079057510453,18.91578947368421,137,77468
4,10000,97.40259740259741,358.084020595192,18.82,143,81510
4,10500,97.40259740259741,358.22776394084195,18.82857142857143,147,85654
4,11000,98.7012987012987,358.20174975578817,18.8,154,89781
4,11500,98.7012987012987,357.6445907484504,18.77391304347826,163,93877
4,12000,98.7012987012987,357.36892537343834,18.725,170,98006
5,2000,0.0,357.254320586075,19.400000000000002,26,16251
5,2500,1.2987012987012987,355.58259857214,19.400000000000002,35,20386
5,3000,11.688311688311687,355.23882775917997,18.8,40,24451
5,3500,24.675324675324674,356.78348031906,18.97142857142857,46,28576
5,4000,33.76623376623377,356.681087278145,19.225,54,32634
5,4500,48.05194805194805,357.1413978705378,19.26666666666667,58,36726
5,5000,54.54545454545454,356.926363984526,19.18,60,40768
5,5500,74.02597402597402,356.4981704895764,19.254545454545454,69,44868
5,6000,81.81818181818183,356.67517200991665,19.35,79,48999
5,6500,84.4155844155844,356.66033158359073,19.415384615384614,87,53063
5,7000,85.71428571428571,356.49312057767713,19.442857142857143,96,57143
5,7500,90.9090909090909,356.426238425656,19.186666666666667,100,61238
5,8000,94.8051948051948,355.87190082998626,18.95,106,65341
5,8500,96.1038961038961,355.63825071491175,18.91764705882353,111,69388
5,9000,97.40259740259741,356.1118290668344,18.922222222222224,114,73517
5,9500,98.7012987012987,356.09862856962627,18.842105263157894,122,77619
5,10000,98.7012987012987,355.68799873822604,18.83,128,81673
5,10500,98.7012987012987,356.3186616413362,18.923809523809524,133,85797
5,11000,98.7012987012987,355.7524928016927,18.854545454545455,138,89826
5,11500,98.7012987012987,355.46311413810344,18.68695652173913,144,93882
5,12000,98.7012987012987,355.3837013554342,18.65833333333333,149,97992
6,2000,0.0,352.595296304625,17.75,32,16315
6,2500,1.2987012987012987,352.48550715682404,17.68,42,20427
6,3000,14.285714285714285,354.45217140845,18.099999999999998,48,24548
6,3500,23.376623376623375,354.6754397444143,17.942857142857143,54,28640
6,4000,32.467532467532465,353.5489741038125,17.95,60,32747
6,4500,46.75324675324675,354.1933627615511,18.333333333333332,69,36821
6,5000,58.44155844155844,354.076164466978,18.32,77,40884
6,5500,72.72727272727273,353.8762566784928,18.21818181818182,87,44954
6,6000,80.51948051948052,353.4954146639483,18.316666666666666,90,49060
6,6500,81.81818181818183,354.1207068410185,18.646153846153844,99,53135
6,7000,84.4155844155844,354.0965887060972,18.7,109,57181
6,7500,89.6103896103896,354.554589336752,18.84,115,61310
6,8000,92.20779220779221,355.2152953032075,18.9375,119,65406
6,8500,94.8051948051948,355.2895481310529,18.91764705882353,124,69600
6,9000,96.1038961038961,355.3352461162177,18.833333333333332,130,73728
6,9500,97.40259740259741,355.69659237968,18.947368421052634,134,77822
6,10000,98.7012987012987,355.449495346221,19.0,143,81878
6,10500,98.7012987012987,355.43963534448955,18.98095238095238,153,85998
6,11000,98.7012987012987,355.6140938316964,19.063636363636363,165,90055
6,11500,98.7012987012987,355.7083135188383,19.121739130434783,176,94196
6,12000,98.7012987012987,355.4537973781475,19.041666666666668,184,98296
7,2000,0.0,361.459389119615,18.75,29,16128
7,2500,1.2987012987012987,362.37855271835997,19.56,39,20194
7,3000,11.688311688311687,361.45479605579004,19.6,45,24223
7,3500,22.07792207792208,361.3804115338085,19.457142857142856,54,28300
7,4000,35.064935064935064,359.96827651756746,19.15,63,32370
7,4500,46.75324675324675,359.31878713262444,19.133333333333333,65,36438
7,5000,61.038961038961034,358.96522348861,18.96,69,40540
7,5500,71.42857142857143,358.49053464708544,19.090909090909093,75,44617
7,6000,79.22077922077922,358.825761313585,19.083333333333332,81,48751
7,6500,83.11688311688312,359.00916708302157,19.107692307692307,84,52799
7,7000,87.01298701298701,358.97702846154857,19.214285714285715,93,56928
7,7500,89.6103896103896,359.0675887966613,19.226666666666667,99,60956
7,8000,93.5064935064935,358.01884882805876,19.075,106,65103
7,8500,96.1038961038961,357.2164001098812,18.929411764705883,111,69149
7,9000,97.40259740259741,357.0913760399333,18.933333333333334,118,73212
7,9500,97.40259740259741,356.67617795500524,18.873684210526314,124,77295
7,10000,98.7012987012987,356.728682831254,18.88,131,81359
7,10500,98.7012987012987,356.8066997088943,19.00952380952381,136,85478
7,11000,98.7012987012987,356.4483950934946,18.9,146,89512
7,11500,98.7012987012987,356.522891875207,18.97391304347826,150,93570
7,12000,98.7012987012987,356.4930551123509,18.96666666666667,157,97730
8,2000,0.0,355.26403134983997,18.099999999999998,24,16294
8,2500,1.2987012987012987,356.05901845884,18.48,32,20357
8,3000,12.987012987012985,355.5705727651133,18.833333333333332,35,24392
8,3500,24.675324675324674,354.6445963627543,18.714285714285715,41,28449
8,4000,36.36363636363637,354.82776919242,18.675,57,32577
8,4500,45.45454545454545,356.36250194995336,18.91111111111111,62,36689
8,5000,57.14285714285714,357.013742892062,19.139999999999997,71,40775
8,5500,71.42857142857143,356.97438532655997,19.127272727272725,77,44848
8,6000,79.22077922077922,357.9589926777716,19.21666666666667,88,48893
8,6500,84.4155844155844,358.5663322924493,19.63076923076923,101,53029
8,7000,87.01298701298701,357.83057639790565,19.557142857142857,104,57104
8,7500,90.9090909090909,357.3123354940506,19.466666666666665,108,61199
8,8000,93.5064935064935,357.9330461087513,19.6875,115,65263
8,8500,94.8051948051948,358.2333749507823,19.823529411764707,121,69310
8,9000,96.1038961038961,358.3742196053389,19.766666666666666,124,73318
8,9500,97.40259740259741,358.6820662571537,19.91578947368421,133,77367
8,10000,97.40259740259741,358.242491640374,19.8,137,81476
8,10500,97.40259740259741,357.8894925797038,19.647619047619045,147,85577
8,11000,98.7012987012987,357.48677741815817,19.554545454545455,150,89662
8,11500,98.7012987012987,357.6527294783531,19.565217391304348,158,93762
8,12000,98.7012987012987,358.03423700900663,19.733333333333334,162,97850
9,2000,0.0,356.54377331835997,19.7,31,16418
9,2500,1.2987012987012987,355.85430045208,19.28,38,20475
9,3000,12.987012987012985,356.33574668478,19.166666666666668,47,24510
9,3500,23.376623376623375,355.0206135183543,18.6,48,28615
9,4000,36.36363636363637,354.584412442825,18.275,50,32687
9,4500,44.15584415584416,354.49164649083997,18.6,61,36776
9,5000,58.44155844155844,354.931626098168,18.88,68,40842
9,5500,71.42857142857143,355.90299467439274,18.945454545454545,76,44920
9,6000,79.22077922077922,356.08660607011166,18.96666666666667,83,49059
9,6500,85.71428571428571,355.5267343560384,18.738461538461536,92,53181
9,7000,85.71428571428571,355.64415268776,18.8,99,57315
9,7500,92.20779220779221,356.6434910418707,19.013333333333332,110,61392
9,8000,96.1038961038961,356.5094439400787,19.0875,118,65463
9,8500,97.40259740259741,355.7867985543941,19.129411764705885,127,69530
9,9000,97.40259740259741,356.03827225383327,19.155555555555555,129,73592
9,9500,97.40259740259741,355.76746873864846,19.094736842105263,138,77699
9,10000,98.7012987012987,355.99249457943097,19.17,144,81812
9,10500,98.7012987012987,356.41552144465527,19.35238095238095,149,85866
9,11000,98.7012987012987,356.52027199141276,19.318181818181817,160,89933
9,11500,98.7012987012987,356.6494736156539,19.356521739130436,167,94060
9,12000,98.7012987012987,356.6490629306942,19.441666666666666,173,98137
10,2000,0.0,356.80108682277995,18.35,35,16306
10,2500,3.896103896103896,355.784793897,18.72,46,20452
10,3000,7.792207792207792,356.8428512402601,18.833333333333332,56,24504
10,3500,28.57142857142857,358.2786129534372,19.057142857142857,63,28552
10,4000,37.66233766233766,357.93804188454743,19.175,78,32707
10,4500,45.45454545454545,357.55947820902225,19.244444444444444,84,36830
10,5000,58.44155844155844,357.02800448392395,19.32,91,40948
10,5500,70.12987012987013,356.59146648308,19.363636363636363,98,45075
10,6000,76.62337662337663,356.2077690513317,19.233333333333334,106,49076
10,6500,83.11688311688312,356.7663261992984,19.276923076923076,114,53152
10,7000,88.31168831168831,356.91963219656714,19.242857142857144,124,57267
10,7500,92.20779220779221,356.859047209948,19.253333333333334,132,61352
10,8000,94.8051948051948,356.81759861250873,19.175,136,65404
10,8500,97.40259740259741,357.41547241951173,19.35294117647059,148,69488
10,9000,97.40259740259741,357.31781139777223,19.311111111111114,156,73492
10,9500,98.7012987012987,357.08515162331366,19.263157894736842,163,77605
10,10000,98.7012987012987,356.905314907347,19.32,167,81705
10,10500,98.7012987012987,357.1776033049324,19.457142857142856,174,85805
10,11000,98.7012987012987,357.2062238039509,19.581818181818182,185,89923
10,11500,98.7012987012987,357.6309495699626,19.608695652173914,191,93931
10,12000,98.7012987012987,357.0616769812634,19.508333333333333,195,97976
11,2000,0.0,357.77056291948,18.8,28,16342
11,2500,1.2987012987012987,356.93183224217603,19.16,33,20420
11,3000,14.285714285714285,356.9799786132967,19.3,36,24556
11,3500,23.376623376623375,357.1241376502743,19.228571428571428,48,28622
11,4000,36.36363636363637,356.6596178663225,19.225,57,32696
11,4500,46.75324675324675,355.963608292,19.11111111111111,60,36807
11,5000,57.14285714285714,355.758347067442,19.08,62,40804
11,5500,71.42857142857143,354.7918873042964,18.87272727272727,69,44864
11,6000,80.51948051948052,354.2187628816534,18.85,71,48980
11,6500,81.81818181818183,353.8885518263755,18.69230769230769,78,53074
11,7000,85.71428571428571,354.2794102160043,18.82857142857143,84,57173
11,7500,89.6103896103896,353.90187323860937,18.653333333333332,91,61268
11,8000,92.20779220779221,353.7921339025125,18.65,99,65376
11,8500,94.8051948051948,353.71662701243764,18.635294117647057,103,69392
11,9000,97.40259740259741,353.3893488182922,18.6,111,73473
11,9500,98.7012987012987,353.55034285169893,18.694736842105264,121,77536
11,10000,98.7012987012987,353.341629348317,18.6,124,81616
11,10500,98.7012987012987,353.7950243149362,18.79047619047619,135,85746
11,11000,98.7012987012987,354.23499326496363,18.963636363636365,148,89857
11,11500,98.7012987012987,354.38644644677566,19.0,156,93948
11,12000,98.7012987012987,354.3138982862025,18.991666666666667,162,97993
12,2000,0.0,356.3234432798549,18.55,21,16243
12,2500,1.2987012987012987,357.72938357272,19.24,29,20274
12,3000,12.987012987012985,357.4913555209033,19.433333333333334,36,24337
12,3500,24.675324675324674,356.36414915913423,19.114285714285714,44,28395
12,4000,38.961038961038966,356.91475914527,19.25,53,32445
12,4500,44.15584415584416,356.3738956163511,19.133333333333333,62,36436
12,5000,54.54545454545454,356.63714539168,19.2,68,40506
12,5500,74.02597402597402,356.63504003718,19.127272727272725,72,44561
12,6000,77.92207792207793,356.97144662149833,19.183333333333334,80,48651
12,6500,83.11688311688312,357.0632210634293,19.230769230769234,86,52735
12,7000,85.71428571428571,356.4890067282843,19.128571428571426,95,56855
12,7500,93.5064935064935,356.416593858072,19.226666666666667,108,60982
12,8000,94.8051948051948,356.20069591502494,19.2375,110,65069
12,8500,96.1038961038961,355.52038307871646,19.03529411764706,116,69191
12,9000,96.1038961038961,355.48177815151445,19.011111111111113,123,73325
12,9500,97.40259740259741,355.7786911071474,19.010526315789473,129,77331
12,10000,97.40259740259741,355.66507836786604,18.98,132,81390
12,10500,98.7012987012987,356.0990361884543,19.076190476190476,137,85472
12,11000,98.7012987012987,355.63358367565274,19.090909090909093,149,89534
12,11500,98.7012987012987,355.5447359878174,19.078260869565216,157,93612
12,12000,98.7012987012987,355.46523521167916,19.041666666666668,161,97660
13,2000,0.0,353.85936147509005,19.15,24,16178
13,2500,1.2987012987012987,354.470111054588,18.88,30,20242
13,3000,10.38961038961039,355.44553628683997,18.73333333333333,37,24338
13,3500,28.57142857142857,356.04086450986006,18.857142857142858,46,28433
13,4000,36.36363636363637,355.95091957652755,18.75,50,32481
13,4500,46.75324675324675,357.0217212920178,18.91111111111111,59,36530
13,5000,58.44155844155844,356.67896986568195,19.0,64,40656
13,5500,72.72727272727273,356.88788367308365,19.054545454545455,74,44729
13,6000,80.51948051948052,356.64736237556997,18.71666666666667,84,48844
13,6500,84.4155844155844,357.34336488841546,18.784615384615385,93,52959
13,7000,85.71428571428571,356.6193311805685,18.82857142857143,99,57046
13,7500,89.6103896103896,356.814150728476,19.066666666666666,106,61089
13,8000,92.20779220779221,356.08808371973254,18.825,116,65177
13,8500,94.8051948051948,356.4115204284495,18.91764705882353,123,69238
13,9000,97.40259740259741,356.31413064959,18.988888888888887,137,73366
13,9500,98.7012987012987,356.16750436792427,19.021052631578947,151,77457
13,10000,98.7012987012987,356.364469860336,19.13,155,81541
13,10500,98.7012987012987,356.1325077766943,19.17142857142857,160,85617
13,11000,98.7012987012987,356.3995093219482,19.10909090909091,165,89632
13,11500,98.7012987012987,356.6817634734026,19.14782608695652,173,93706
13,12000,98.7012987012987,356.64252849458995,19.191666666666666,179,97807
14,2000,0.0,358.840826153125,18.8,22,16226
14,2500,1.2987012987012987,359.719473596708,19.2,34,20295
14,3000,11.688311688311687,360.8129132189266,19.53333333333333,38,24457
14,3500,24.675324675324674,359.7723286747257,19.57142857142857,46,28477
14,4000,35.064935064935064,358.7652501582475,19.325,55,32579
14,4500,46.75324675324675,358.7324896348,19.400000000000002,67,36646
14,5000,59.74025974025974,358.094721109872,19.16,72,40752
14,5500,67.53246753246754,357.8437457309145,19.18181818181818,77,44806
14,6000,80.51948051948052,356.67696591084,19.116666666666667,84,48897
14,6500,84.4155844155844,356.4098556612538,19.046153846153846,89,52956
14,7000,84.4155844155844,355.6536858183086,18.871428571428574,92,56988
14,7500,89.6103896103896,355.701194441144,18.866666666666667,96,61027
14,8000,94.8051948051948,356.0848259639375,18.9375,104,65104
14,8500,96.1038961038961,356.23728179481174,19.070588235294117,110,69217
14,9000,97.40259740259741,356.27172961353335,19.055555555555557,122,73307
14,9500,97.40259740259741,356.64289198781785,19.094736842105263,132,77394
14,10000,98.7012987012987,356.718469528934,19.1,141,81491
14,10500,98.7012987012987,356.8795442221067,19.114285714285714,146,85604
14,11000,98.7012987012987,356.63327923652815,19.07272727272727,154,89680
14,11500,98.7012987012987,356.8063621792878,19.16521739130435,166,93796
14,12000,98.7012987012987,356.7419275499034,19.183333333333334,173,97867
15,2000,0.0,354.59163698961,18.3,36,16328
15,2500,1.2987012987012987,354.565472584304,18.4,40,20434
15,3000,9.090909090909092,354.00861852231003,18.7,50,24535
15,3500,23.376623376623375,353.60667257090284,18.514285714285712,59,28662
15,4000,36.36363636363637,352.96448697520503,18.65,66,32746
15,4500,48.05194805194805,353.6666754187,18.68888888888889,74,36850
15,5000,55.84415584415584,354.03901837346,18.78,78,40960
15,5500,68.83116883116884,353.72229675603455,18.836363636363636,84,45034
15,6000,76.62337662337663,353.36186033997336,18.78333333333333,97,49122
15,6500,81.81818181818183,352.9604385065369,18.676923076923078,107,53246
15,7000,85.71428571428571,353.3262929577843,18.84285714285714,113,57292
15,7500,90.9090909090909,353.26888309468666,18.826666666666668,129,61342
15,8000,92.20779220779221,353.6688493500362,18.85,134,65443
15,8500,96.1038961038961,354.1393979923812,18.929411764705883,140,69542
15,9000,97.40259740259741,354.1451823991578,18.855555555555554,150,73601
15,9500,98.7012987012987,354.5110671767863,18.905263157894737,158,77681
15,10000,98.7012987012987,354.28685459004396,18.92,162,81756
15,10500,98.7012987012987,354.4194910841762,19.0,170,85832
15,11000,98.7012987012987,354.7370136762754,19.07272727272727,180,89971
15,11500,98.7012987012987,354.77653376472176,19.0,190,94048
15,12000,98.7012987012987,354.7502490137533,18.933333333333334,196,98123
16,2000,1.2987012987012987,358.564953339355,21.4,24,16338
16,2500,1.2987012987012987,357.80372379536,20.76,31,20375
16,3000,10.38961038961039,357.5356539057066,20.599999999999998,39,24484
16,3500,23.376623376623375,357.36107402236286,19.942857142857143,47,28605
16,4000,40.25974025974026,358.404023375475,20.1,58,32677
16,4500,48.05194805194805,357.2723058643222,19.62222222222222,63,36752
16,5000,62.33766233766234,358.1910789628,19.919999999999998,70,40840
16,5500,71.42857142857143,358.4992613557691,20.10909090909091,77,44880
16,6000,77.92207792207793,358.24455807859334,20.1,83,48935
16,6500,81.81818181818183,358.5371023970646,20.138461538461538,88,53070
16,7000,84.4155844155844,357.88380725999,19.82857142857143,101,57201
16,7500,90.9090909090909,356.7140645563267,19.586666666666666,106,61339
16,8000,94.8051948051948,357.0508190475638,19.575,114,65425
16,8500,97.40259740259741,356.8502582064788,19.623529411764707,119,69522
16,9000,97.40259740259741,356.34604034004997,19.5,129,73582
16,9500,97.40259740259741,356.096333512321,19.49473684210526,139,77687
16,10000,98.7012987012987,356.47330069673296,19.62,145,81744
16,10500,98.7012987012987,356.5156327822191,19.60952380952381,148,85838
16,11000,98.7012987012987,356.6976936108227,19.490909090909092,153,89940
16,11500,98.7012987012987,357.155388445066,19.556521739130435,157,94011
16,12000,98.7012987012987,357.21870612366337,19.625,166,98093
17,2000,0.0,354.33284894353,18.6,38,16398
17,2500,2.5974025974025974,353.83856490597196,18.96,44,20463
17,3000,12.987012987012985,354.33054328523997,18.833333333333332,48,24595
17,3500,20.77922077922078,352.88222759267427,18.4,54,28700
17,4000,37.66233766233766,353.36269636817497,18.45,61,32796
17,4500,46.75324675324675,354.7866235959067,18.8,72,36884
17,5000,57.14285714285714,354.152163411026,18.8,76,40973
17,5500,71.42857142857143,354.45438802508005,18.87272727272727,79,45042
17,6000,80.51948051948052,354.77819911664994,18.983333333333334,87,49119
17,6500,83.11688311688312,354.2568386783261,18.83076923076923,91,53249
17,7000,85.71428571428571,354.56404736965004,18.95714285714286,97,57353
17,7500,90.9090909090909,354.65333374698673,19.040000000000003,104,61413
17,8000,92.20779220779221,355.00677576352376,19.125,114,65541
17,8500,93.5064935064935,354.2127398165859,18.976470588235294,121,69602
17,9000,94.8051948051948,353.9610096321533,19.066666666666666,127,73748
17,9500,97.40259740259741,354.2188555225442,19.210526315789473,131,77858
17,10000,98.7012987012987,354.354323084397,19.34,136,81915
17,10500,98.7012987012987,355.02521854155617,19.447619047619046,147,86060
17,11000,98.7012987012987,355.69955553085003,19.590909090909093,157,90177
17,11500,98.7012987012987,355.9667296209774,19.63478260869565,165,94213
17,12000,98.7012987012987,356.0404460138149,19.650000000000002,171,98284
18,2000,0.0,354.36240096916504,18.9,26,16315
18,2500,1.2987012987012987,354.983234116464,19.24,29,20357
18,3000,14.285714285714285,356.51894860445003,19.633333333333333,38,24425
18,3500,23.376623376623375,354.93432925692,19.02857142857143,42,28461
18,4000,37.66233766233766,356.3983087632675,18.925,53,32523
18,4500,46.75324675324675,356.6566520765511,18.777777777777775,60,36615
18,5000,55.84415584415584,355.863267967216,18.56,65,40677
18,5500,71.42857142857143,356.9377297068691,18.78181818181818,69,44740
18,6000,77.92207792207793,356.5627188304967,18.65,75,48805
18,6500,83.11688311688312,356.3663588232154,18.738461538461536,83,52898
18,7000,87.01298701298701,356.9824406297214,18.84285714285714,90,56992
18,7500,90.9090909090909,356.6203788838107,18.759999999999998,94,61038
18,8000,93.5064935064935,356.58902981932494,18.775,106,65101
18,8500,96.1038961038961,356.97691658280473,18.905882352941177,114,69165
18,9000,96.1038961038961,357.2126502805822,18.81111111111111,119,73216
18,9500,98.7012987012987,357.15706331054946,18.8,130,77237
18,10000,98.7012987012987,357.741146744908,18.84,138,81319
18,10500,98.7012987012987,357.33493272737905,18.847619047619048,148,85366
18,11000,98.7012987012987,357.0869724624655,18.763636363636362,165,89464
18,11500,98.7012987012987,356.94835009233213,18.704347826086956,174,93601
18,12000,98.7012987012987,357.01873813108,18.78333333333333,181,97683
19,2000,0.0,360.147880878065,21.7,24,16430
19,2500,3.896103896103896,359.45278800478,21.12,35,20578
19,3000,11.688311688311687,358.7907687231633,21.266666666666666,47,24687
19,3500,23.376623376623375,357.00560003166567,20.914285714285715,53,28790
19,4000,38.961038961038966,356.849816710985,21.025,60,32866
19,4500,45.45454545454545,355.87455051693115,20.666666666666668,68,36999
19,5000,57.14285714285714,355.22270501927596,20.44,74,41105
19,5500,70.12987012987013,355.9283546323019,20.618181818181817,82,45106
19,6000,76.62337662337663,355.551758480755,20.599999999999998,87,49202
19,6500,83.11688311688312,355.0870153084339,20.523076923076925,101,53265
19,7000,88.31168831168831,355.33023511785854,20.442857142857143,108,57362
19,7500,92.20779220779221,355.8228913796933,20.506666666666668,116,61415
19,8000,93.5064935064935,355.7957181945813,20.5875,121,65566
19,8500,97.40259740259741,355.60637924638706,20.588235294117645,131,69674
19,9000,97.40259740259741,355.92741278273445,20.633333333333333,139,73792
19,9500,97.40259740259741,355.8127964284884,20.515789473684208,143,77881
19,10000,98.7012987012987,355.46742150096594,20.31,144,81916
19,10500,98.7012987012987,355.6402640735428,20.304761904761907,155,86014
19,11000,98.7012987012987,355.71244639074996,20.28181818181818,156,90081
19,11500,98.7012987012987,355.3573843959635,20.156521739130433,163,94195
19,12000,98.7012987012987,355.35114868982,20.133333333333333,167,98293
20,2000,0.0,356.20132920725,18.9,27,16416
20,2500,2.5974025974025974,357.531441450644,19.36,36,20474
20,3000,12.987012987012985,358.0893893040733,19.7,40,24571
20,3500,29.87012987012987,358.8001936493372,19.97142857142857,47,28605
20,4000,35.064935064935064,359.6151535797025,19.900000000000002,51,32636
20,4500,45.45454545454545,359.50803078225334,19.71111111111111,61,36681
20,5000,59.74025974025974,359.532236448992,19.8,64,40753
20,5500,71.42857142857143,359.67872159872366,19.563636363636363,68,44851
20,6000,80.51948051948052,359.3663234717383,19.666666666666664,77,48898
20,6500,84.4155844155844,360.1413223224246,19.723076923076924,87,53028
20,7000,85.71428571428571,360.24129661621424,19.757142857142856,101,57151
